age,gender_M,in_state,race_Asian,race_White,race_Hispanic,race_Black,race_Other,sat_math,sat_ebrw,act_composite,gpa,extracurriculars_count,first_gen,legacy,athlete,admit
18,0,0,0,0,0,0,1,755,742,33,4.0,5,0,0,0,1
18,0,0,0,0,1,0,0,758,758,34,3.93,2,0,1,0,1
17,1,0,0,1,0,0,0,775,741,34,3.88,2,1,0,0,1
18,1,0,0,0,0,0,1,756,744,33,4.0,2,0,1,0,0
18,1,0,0,1,0,0,0,774,754,35,3.83,4,0,0,0,0
17,1,0,0,0,0,0,1,740,761,35,3.74,0,1,0,0,1
18,1,0,0,0,1,0,0,743,765,33,4.0,0,0,0,0,0
18,0,1,1,0,0,0,0,765,764,33,3.86,2,0,0,0,0
18,0,0,1,0,0,0,0,785,747,33,4.0,5,0,0,0,0
18,0,0,0,0,0,1,0,745,755,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,766,763,33,4.0,1,0,0,0,1
18,0,0,0,0,1,0,0,743,744,35,4.0,3,0,0,0,1
18,1,0,1,0,0,0,0,791,749,33,3.87,5,0,0,0,1
18,0,0,1,0,0,0,0,763,755,34,3.7,0,0,0,0,1
18,0,0,0,0,0,0,1,761,753,34,3.98,2,1,0,0,1
18,0,1,1,0,0,0,0,776,768,33,4.0,3,0,0,0,0
18,0,0,0,0,1,0,0,755,743,34,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,795,742,34,4.0,1,0,0,0,1
18,0,0,0,0,1,0,0,781,752,34,3.81,5,1,0,0,0
18,1,0,0,0,0,1,0,743,768,35,4.0,2,0,0,0,1
18,0,1,0,1,0,0,0,784,763,33,4.0,4,0,0,0,1
18,0,0,0,0,0,0,1,787,758,34,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,771,763,34,4.0,2,0,1,0,0
18,0,0,1,0,0,0,0,784,744,35,3.96,3,0,0,0,0
18,0,0,0,0,1,0,0,755,760,34,3.85,3,0,0,0,0
18,0,0,0,1,0,0,0,770,756,34,3.63,2,0,0,0,0
18,1,0,0,0,1,0,0,749,751,35,3.91,3,0,0,0,0
18,1,0,0,0,0,0,1,796,769,34,4.0,4,1,0,0,0
18,0,0,0,1,0,0,0,741,759,34,3.89,4,0,0,0,1
17,1,0,1,0,0,0,0,750,747,34,3.96,4,0,0,0,0
18,1,0,0,1,0,0,0,763,748,33,4.0,4,0,1,0,1
18,1,0,0,1,0,0,0,771,746,34,3.99,2,0,0,0,0
18,1,0,0,0,0,1,0,774,757,33,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,746,740,34,3.92,0,0,0,0,0
18,1,0,0,0,0,1,0,749,766,35,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,764,756,34,3.65,3,0,0,0,0
18,0,0,0,0,1,0,0,762,746,34,3.96,2,0,0,0,0
18,0,1,0,0,0,1,0,780,760,34,4.0,5,0,0,0,0
18,0,0,0,0,0,0,1,776,761,34,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,795,745,33,3.89,3,0,0,0,1
18,1,1,1,0,0,0,0,784,768,34,3.94,5,1,0,0,0
18,0,0,0,0,0,1,0,780,751,34,4.0,1,0,1,0,0
18,0,0,0,1,0,0,0,745,744,35,3.8,1,1,0,0,0
18,1,0,1,0,0,0,0,765,749,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,774,755,35,4.0,5,0,0,0,1
18,1,0,0,0,0,1,0,773,762,34,3.97,2,0,0,0,1
18,1,0,1,0,0,0,0,744,747,34,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,768,744,35,3.88,1,1,0,0,0
19,1,0,0,0,0,0,1,792,753,34,3.88,2,0,0,0,1
18,0,0,0,1,0,0,0,789,746,34,4.0,5,0,0,1,1
18,0,0,0,0,0,0,1,788,744,35,3.98,4,0,0,0,0
18,0,0,0,0,0,1,0,745,750,34,4.0,3,0,0,0,0
18,1,1,0,1,0,0,0,775,761,34,4.0,0,0,0,0,0
18,0,1,1,0,0,0,0,763,750,34,3.99,5,0,1,0,0
18,1,0,0,0,1,0,0,755,767,35,3.87,5,0,0,0,0
18,0,0,0,0,1,0,0,798,746,34,3.96,3,0,1,0,0
18,1,1,0,0,0,1,0,775,761,34,3.93,3,0,0,0,0
19,0,0,1,0,0,0,0,760,747,34,4.0,5,0,1,0,1
18,1,0,0,0,0,0,1,768,751,34,3.92,4,0,0,0,0
18,0,0,0,1,0,0,0,768,759,34,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,768,758,33,4.0,4,0,0,0,0
18,1,0,1,0,0,0,0,781,764,34,3.9,3,0,1,0,1
17,0,0,1,0,0,0,0,772,768,34,3.56,3,0,0,0,0
18,1,0,1,0,0,0,0,763,763,34,4.0,0,0,0,0,0
18,1,0,0,0,0,0,1,772,757,34,4.0,2,0,0,0,0
18,0,1,0,1,0,0,0,787,748,33,4.0,3,0,0,0,0
18,1,1,0,1,0,0,0,757,748,35,3.88,5,0,0,1,1
18,1,1,0,0,0,1,0,782,755,35,3.96,3,1,0,0,0
18,0,0,1,0,0,0,0,741,748,34,3.96,1,1,0,0,0
18,1,1,0,0,0,0,1,768,745,34,3.98,2,0,0,0,0
19,0,0,1,0,0,0,0,785,760,34,3.83,3,0,0,0,1
18,0,1,0,0,0,0,1,749,769,34,4.0,0,0,0,0,0
17,1,0,0,1,0,0,0,799,755,35,3.9,2,0,0,0,0
19,1,0,0,1,0,0,0,763,766,34,3.98,5,0,1,0,0
18,1,0,0,0,0,0,1,793,747,33,3.93,3,0,0,0,0
18,1,0,0,1,0,0,0,766,760,34,3.98,3,0,0,0,0
18,1,0,0,0,1,0,0,775,755,35,3.83,4,1,0,0,0
18,1,0,0,1,0,0,0,797,749,34,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,781,750,34,3.97,2,0,0,0,0
18,0,1,0,0,0,1,0,740,751,35,3.73,2,0,0,0,0
18,1,0,0,1,0,0,0,754,758,33,3.96,1,0,0,0,0
18,1,0,0,1,0,0,0,759,768,34,4.0,2,0,0,0,0
18,0,0,0,0,1,0,0,775,754,34,3.96,1,0,0,0,0
18,1,1,0,0,0,1,0,792,757,33,4.0,2,0,0,0,0
17,0,0,0,0,1,0,0,755,753,34,3.81,3,0,0,0,0
18,0,0,0,1,0,0,0,771,750,34,4.0,5,0,0,0,1
18,1,0,0,0,0,0,1,794,758,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,769,763,33,4.0,4,0,0,0,1
18,0,0,0,0,1,0,0,775,755,34,3.98,5,0,0,0,1
18,0,0,0,1,0,0,0,773,742,35,3.82,2,0,0,0,1
18,1,0,1,0,0,0,0,743,742,35,3.88,3,0,0,0,0
18,1,0,0,1,0,0,0,781,745,34,4.0,3,0,0,0,0
18,0,0,0,0,0,0,1,743,740,35,4.0,3,0,0,0,1
18,0,0,0,0,1,0,0,762,765,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,771,744,34,3.98,0,0,0,0,0
18,1,0,0,1,0,0,0,781,769,34,3.98,3,0,0,0,0
18,1,1,0,0,1,0,0,769,764,33,4.0,4,0,1,0,1
18,1,0,0,0,0,1,0,780,756,34,3.86,3,0,0,0,0
18,1,0,1,0,0,0,0,794,762,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,751,751,35,3.64,3,0,0,0,0
18,1,0,0,1,0,0,0,782,754,34,3.94,3,0,1,0,0
18,1,0,0,0,1,0,0,783,769,35,4.0,5,1,0,0,1
19,0,1,1,0,0,0,0,776,751,34,4.0,3,0,0,0,1
18,1,1,0,0,1,0,0,764,747,35,3.85,3,0,0,0,1
17,0,0,1,0,0,0,0,789,746,35,3.92,3,0,0,0,0
18,0,0,0,1,0,0,0,755,744,35,3.99,5,0,0,0,0
18,1,0,1,0,0,0,0,758,743,34,3.84,5,0,0,0,1
18,1,0,0,0,0,1,0,787,760,34,4.0,1,0,0,0,0
18,1,1,0,0,1,0,0,760,742,34,3.97,3,0,0,0,0
18,1,0,0,1,0,0,0,763,759,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,796,754,34,3.99,3,0,0,0,0
18,0,1,0,0,1,0,0,776,745,34,3.93,5,0,0,0,0
19,1,0,1,0,0,0,0,764,765,34,3.98,2,0,0,0,0
18,0,0,0,1,0,0,0,774,752,33,4.0,3,1,0,0,0
18,0,1,1,0,0,0,0,774,754,34,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,782,751,34,3.91,5,0,0,0,1
18,1,0,0,1,0,0,0,792,768,34,3.98,3,0,0,0,1
18,1,0,0,0,0,1,0,754,740,33,3.65,5,0,0,0,1
18,1,1,0,0,1,0,0,779,745,34,3.8,5,0,0,0,0
18,0,0,1,0,0,0,0,784,743,34,3.97,1,0,0,0,1
18,1,0,0,1,0,0,0,753,768,34,3.89,5,0,0,0,0
18,1,0,1,0,0,0,0,758,742,34,3.92,2,0,0,0,1
18,0,0,1,0,0,0,0,743,751,34,4.0,2,0,0,1,1
18,1,0,0,1,0,0,0,795,749,34,3.89,3,0,0,0,0
18,0,0,0,1,0,0,0,785,767,35,4.0,3,0,0,0,0
18,0,1,0,0,0,0,1,765,762,33,3.98,2,1,0,0,1
18,0,1,0,0,1,0,0,772,747,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,791,756,34,4.0,5,0,1,0,0
18,0,0,0,1,0,0,0,756,751,35,3.83,1,0,0,0,0
18,0,0,0,0,0,0,1,783,760,34,4.0,2,0,0,0,1
17,1,0,0,1,0,0,0,788,766,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,761,758,33,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,769,750,34,3.72,5,0,0,1,1
18,1,0,1,0,0,0,0,775,756,35,3.98,1,0,0,0,0
18,1,0,1,0,0,0,0,758,764,34,3.91,0,0,0,0,1
18,1,0,0,0,1,0,0,776,744,35,3.9,0,0,0,0,1
18,0,0,0,0,0,1,0,760,766,34,3.88,3,0,0,0,0
19,1,1,1,0,0,0,0,754,741,34,3.79,3,0,0,0,0
18,1,0,1,0,0,0,0,748,750,35,3.93,5,0,0,0,0
18,1,0,0,1,0,0,0,789,763,34,3.85,5,0,0,0,0
18,1,1,0,0,1,0,0,756,748,33,3.88,5,0,0,0,0
19,1,0,0,0,0,0,1,755,753,35,3.91,5,0,0,0,1
18,0,0,0,1,0,0,0,759,764,33,3.89,4,0,0,1,1
19,1,1,0,1,0,0,0,781,760,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,796,766,35,3.6,3,0,0,0,0
19,0,1,1,0,0,0,0,762,751,34,4.0,3,0,0,0,0
18,0,1,1,0,0,0,0,789,754,35,3.91,0,0,0,0,0
18,1,0,0,1,0,0,0,791,768,34,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,777,758,34,3.88,4,0,0,0,0
18,1,0,1,0,0,0,0,795,768,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,748,753,35,4.0,3,1,0,0,0
18,0,0,0,1,0,0,0,782,762,34,3.88,5,0,0,0,0
18,1,0,0,1,0,0,0,752,766,35,3.96,5,0,0,0,1
18,1,1,0,0,1,0,0,765,759,34,4.0,2,0,0,0,1
17,1,0,0,0,1,0,0,780,741,33,3.88,1,0,0,0,0
18,1,0,0,0,1,0,0,766,766,34,4.0,1,0,0,0,0
18,1,1,0,0,0,0,1,749,740,34,4.0,1,0,0,0,1
18,1,0,1,0,0,0,0,797,748,34,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,753,755,35,4.0,5,0,0,0,0
18,1,0,0,0,0,0,1,775,745,33,3.91,5,0,0,0,0
18,1,0,1,0,0,0,0,762,746,33,3.57,0,0,0,0,0
18,0,1,0,1,0,0,0,747,740,33,3.61,4,1,0,0,0
19,0,0,0,0,0,0,1,769,756,33,3.98,1,0,0,0,0
18,1,0,0,0,0,0,1,752,769,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,780,760,35,3.82,5,0,0,0,1
18,0,0,0,0,0,1,0,749,745,34,3.74,1,0,0,0,0
18,0,0,1,0,0,0,0,796,755,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,770,753,33,3.83,3,0,0,0,1
18,1,1,0,1,0,0,0,759,747,35,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,749,751,34,3.88,3,0,0,0,0
18,0,0,0,0,0,1,0,773,743,35,4.0,3,0,0,1,1
18,1,0,1,0,0,0,0,759,762,34,4.0,5,1,0,0,0
18,1,0,0,0,1,0,0,760,754,34,3.92,0,0,0,0,0
18,1,0,0,0,1,0,0,776,752,34,4.0,2,0,0,0,0
18,0,0,0,0,1,0,0,775,750,33,3.88,2,0,0,0,1
18,1,0,0,1,0,0,0,755,767,35,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,749,743,33,3.89,5,1,1,0,0
18,1,0,1,0,0,0,0,778,746,34,3.77,1,0,0,0,0
18,0,0,0,0,0,0,1,754,755,34,3.93,5,0,0,0,0
18,0,0,1,0,0,0,0,749,769,34,3.75,2,0,0,0,0
18,0,0,0,1,0,0,0,776,769,34,4.0,1,0,0,0,0
17,0,0,0,1,0,0,0,780,758,35,4.0,3,0,0,0,0
18,1,1,0,0,1,0,0,777,750,35,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,790,740,34,3.79,2,0,0,0,1
17,1,0,0,0,1,0,0,755,748,33,3.87,3,0,0,0,0
18,0,0,0,1,0,0,0,742,755,34,3.89,2,0,0,0,0
18,1,0,0,1,0,0,0,763,765,34,3.98,2,0,0,0,0
18,1,0,0,1,0,0,0,778,740,34,3.84,4,0,0,0,1
18,0,1,1,0,0,0,0,771,762,35,3.74,2,0,0,0,0
18,1,0,0,1,0,0,0,790,745,35,4.0,3,0,0,0,1
19,1,0,0,0,1,0,0,754,766,34,3.98,2,0,0,0,0
18,1,0,1,0,0,0,0,751,748,34,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,781,764,35,3.69,2,0,0,1,1
18,0,1,1,0,0,0,0,760,759,34,3.98,5,0,0,0,0
18,1,0,0,1,0,0,0,741,767,34,3.93,3,0,0,0,1
18,0,0,0,0,0,1,0,795,746,33,3.97,5,0,0,0,1
18,1,0,0,1,0,0,0,793,743,35,3.86,3,1,0,0,0
18,1,0,0,1,0,0,0,784,741,34,3.92,5,0,0,0,0
18,1,0,0,1,0,0,0,755,757,34,3.87,2,0,0,0,0
17,1,1,1,0,0,0,0,775,748,34,3.88,2,0,0,0,0
18,1,0,1,0,0,0,0,773,741,34,3.79,3,1,0,0,0
18,1,0,0,0,1,0,0,761,746,34,3.7,1,0,0,0,1
18,0,0,0,0,0,1,0,785,740,34,3.75,4,0,0,0,0
18,0,0,0,0,1,0,0,740,758,35,3.82,1,0,0,0,0
19,0,0,0,0,0,0,1,792,746,34,3.83,3,0,0,0,0
18,1,0,1,0,0,0,0,748,765,33,3.83,1,0,0,0,0
18,1,0,1,0,0,0,0,745,764,33,3.96,3,0,0,0,0
18,0,0,0,1,0,0,0,767,750,34,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,795,754,35,3.98,3,0,0,0,1
18,1,0,0,1,0,0,0,763,746,34,3.89,4,0,0,0,0
18,1,0,0,1,0,0,0,751,748,35,3.96,3,0,0,0,0
18,1,1,0,1,0,0,0,784,754,33,3.82,3,0,0,0,1
18,0,0,0,1,0,0,0,771,743,33,3.83,2,0,0,0,0
17,1,0,1,0,0,0,0,752,752,35,3.62,5,0,0,0,0
18,0,0,0,1,0,0,0,781,757,34,3.89,1,0,0,0,0
18,0,0,0,1,0,0,0,779,750,34,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,774,763,35,3.83,4,0,1,0,0
18,1,0,0,0,0,1,0,787,759,34,3.98,5,0,0,0,0
18,0,0,0,1,0,0,0,788,760,34,3.72,2,0,0,0,1
18,0,0,0,1,0,0,0,780,765,35,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,745,744,35,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,758,749,34,3.71,1,0,0,0,1
18,1,0,0,0,0,1,0,749,742,35,3.68,4,0,0,0,0
18,1,0,0,1,0,0,0,793,743,35,3.88,5,0,0,0,0
18,0,1,0,1,0,0,0,754,759,34,4.0,2,0,0,0,0
17,0,0,0,1,0,0,0,787,764,34,3.81,3,0,0,0,0
18,0,0,0,1,0,0,0,789,758,34,3.83,5,0,0,0,0
18,0,0,0,0,1,0,0,745,749,33,3.95,2,1,0,0,0
18,0,0,0,0,0,0,1,743,765,34,3.87,1,0,0,0,0
18,1,0,1,0,0,0,0,777,767,33,3.92,3,0,0,0,1
18,0,1,0,1,0,0,0,796,744,35,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,780,757,35,4.0,2,0,0,0,0
18,1,1,0,0,0,0,1,762,744,35,3.97,1,0,0,0,0
18,1,0,0,1,0,0,0,751,744,34,3.98,1,0,0,0,0
18,1,0,1,0,0,0,0,759,759,34,3.78,2,0,0,0,0
18,1,1,0,1,0,0,0,770,757,34,3.99,1,0,0,0,0
19,1,0,1,0,0,0,0,750,745,35,4.0,4,1,0,0,0
18,1,0,1,0,0,0,0,768,745,35,3.96,3,0,0,0,0
19,1,0,0,0,0,0,1,768,763,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,799,745,34,4.0,1,0,0,1,0
18,1,0,0,0,0,0,1,742,756,33,3.93,2,0,0,0,0
18,1,0,0,1,0,0,0,765,769,34,4.0,3,0,0,0,1
17,0,0,0,0,1,0,0,776,746,33,4.0,5,0,0,0,0
19,0,0,0,0,1,0,0,761,761,35,3.97,5,0,0,0,1
19,0,0,1,0,0,0,0,749,760,34,3.9,5,0,0,0,1
18,0,0,0,0,0,0,1,789,758,33,4.0,4,0,0,0,0
19,1,0,1,0,0,0,0,790,763,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,786,756,33,4.0,2,0,0,0,1
18,1,0,0,0,1,0,0,794,760,34,3.84,0,1,0,0,0
18,1,0,0,1,0,0,0,762,755,34,3.84,3,0,0,0,0
18,1,0,0,1,0,0,0,798,759,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,764,745,35,3.77,3,0,0,1,1
18,0,0,0,0,1,0,0,770,747,34,3.86,3,0,0,0,0
17,0,1,0,1,0,0,0,764,755,34,3.8,3,0,0,0,0
18,1,1,0,1,0,0,0,781,757,33,3.98,4,0,0,0,1
18,1,0,0,0,1,0,0,759,743,35,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,777,741,34,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,797,765,33,3.83,5,0,0,0,0
18,1,1,0,0,0,0,1,748,744,35,3.88,3,0,0,0,0
18,1,0,0,1,0,0,0,761,767,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,791,762,33,3.9,5,1,0,0,1
18,1,0,0,0,0,0,1,788,765,33,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,755,747,33,3.81,5,0,0,0,1
18,1,0,1,0,0,0,0,774,757,35,3.82,3,0,0,0,0
18,1,0,0,0,1,0,0,793,762,35,3.75,3,0,0,0,0
18,0,0,0,1,0,0,0,789,744,33,4.0,0,0,0,0,0
18,1,1,0,0,0,1,0,774,763,34,3.83,2,1,0,0,0
18,0,0,0,0,0,1,0,780,763,35,3.76,4,1,0,0,0
18,1,0,1,0,0,0,0,761,764,34,4.0,2,0,0,0,0
18,1,0,0,0,0,0,1,765,762,33,3.96,5,0,0,0,1
18,1,0,0,0,1,0,0,779,754,34,3.85,3,0,0,0,1
18,1,0,1,0,0,0,0,774,747,34,4.0,3,0,0,0,1
18,1,1,0,0,0,0,1,763,758,35,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,765,762,35,3.71,0,0,1,0,0
19,1,0,1,0,0,0,0,763,759,34,3.89,1,1,0,0,1
17,0,0,0,1,0,0,0,770,745,35,3.79,2,0,0,0,0
18,1,0,0,1,0,0,0,760,743,34,3.78,2,0,0,0,1
18,0,0,0,0,0,0,1,773,749,33,4.0,3,0,0,0,0
18,1,1,1,0,0,0,0,753,742,34,4.0,4,1,0,0,0
18,0,0,0,1,0,0,0,747,765,34,3.89,2,0,0,0,0
18,1,1,1,0,0,0,0,796,749,33,4.0,2,0,0,0,0
17,0,0,0,1,0,0,0,779,745,34,4.0,5,0,0,0,1
18,0,0,0,0,1,0,0,789,745,33,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,772,753,35,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,796,753,35,3.96,5,1,0,0,1
18,1,1,0,1,0,0,0,771,762,35,3.94,5,0,0,0,0
18,1,1,0,0,0,1,0,791,740,34,4.0,4,1,0,0,0
18,0,0,0,0,0,1,0,741,767,33,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,758,760,34,3.97,0,0,0,0,1
18,1,1,0,1,0,0,0,754,764,34,3.4,2,0,0,0,0
18,1,0,1,0,0,0,0,789,759,34,3.93,2,0,0,0,0
18,1,0,0,0,0,1,0,777,761,34,3.83,5,0,0,0,0
18,0,0,0,1,0,0,0,766,748,34,4.0,4,0,0,0,1
18,1,0,0,0,0,1,0,792,743,33,3.88,2,0,0,0,1
18,1,0,1,0,0,0,0,784,752,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,765,747,35,3.92,0,0,0,0,0
18,1,0,0,0,1,0,0,797,761,34,4.0,3,0,0,0,0
19,0,0,0,1,0,0,0,758,743,34,3.83,2,1,0,0,0
18,0,0,1,0,0,0,0,765,766,35,3.85,3,0,0,1,1
18,0,1,0,1,0,0,0,750,760,35,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,766,742,35,3.84,5,0,0,0,0
18,1,0,0,1,0,0,0,788,742,34,3.99,5,0,0,0,0
19,0,0,0,1,0,0,0,754,750,34,3.86,4,0,0,0,0
18,1,0,0,0,0,1,0,765,762,34,3.83,5,0,0,0,0
18,0,0,0,1,0,0,0,767,765,35,3.93,3,0,0,0,0
19,0,0,0,0,0,0,1,743,753,35,3.84,5,0,1,0,1
18,1,0,0,1,0,0,0,793,752,33,3.96,2,0,0,0,0
18,1,1,0,1,0,0,0,767,766,34,3.95,0,0,0,0,1
18,1,0,0,0,0,1,0,750,750,34,3.98,0,0,0,0,0
18,0,0,0,0,0,1,0,775,769,34,4.0,5,0,1,0,0
18,1,0,0,1,0,0,0,775,763,34,3.83,4,0,0,0,0
18,0,0,1,0,0,0,0,768,760,34,4.0,5,0,0,0,0
18,0,0,0,0,1,0,0,773,763,33,4.0,3,0,0,0,1
18,1,0,0,0,1,0,0,770,751,35,3.8,5,0,0,0,0
18,0,0,0,0,0,0,1,758,762,34,3.86,4,0,1,0,1
18,1,1,0,1,0,0,0,778,752,34,3.93,1,0,1,0,1
18,0,1,0,1,0,0,0,770,749,35,3.8,2,0,0,0,0
18,1,0,0,1,0,0,0,769,766,35,3.84,1,1,0,0,1
19,0,0,0,1,0,0,0,751,769,34,3.96,4,0,0,0,0
18,0,0,0,1,0,0,0,742,745,34,4.0,5,1,0,0,0
18,1,0,0,1,0,0,0,789,740,35,3.78,5,0,0,0,0
18,1,0,1,0,0,0,0,775,757,35,3.7,3,0,0,0,0
18,1,1,0,1,0,0,0,779,769,33,4.0,3,0,0,0,0
17,0,0,1,0,0,0,0,769,759,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,746,743,34,4.0,5,0,0,0,0
18,1,0,0,0,1,0,0,749,769,34,3.71,1,1,0,0,0
18,0,0,1,0,0,0,0,772,753,33,3.96,2,0,0,0,0
18,0,0,0,1,0,0,0,794,763,34,3.77,1,0,0,0,0
18,0,0,0,1,0,0,0,764,762,35,3.75,1,0,0,0,0
18,0,0,0,1,0,0,0,783,749,33,3.91,4,0,0,0,0
18,1,0,0,0,0,1,0,769,754,33,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,773,755,35,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,795,758,34,3.86,2,0,0,0,1
18,1,1,0,0,0,0,1,796,742,34,3.98,5,0,0,0,0
18,0,0,0,0,1,0,0,784,748,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,778,740,33,3.81,3,0,0,0,0
17,0,0,0,1,0,0,0,768,746,34,3.98,2,0,0,0,0
18,0,0,1,0,0,0,0,750,752,35,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,749,750,35,3.91,4,0,0,0,0
18,0,0,0,1,0,0,0,772,746,35,3.79,3,0,0,0,0
18,1,0,0,0,0,0,1,745,765,34,3.98,4,0,0,1,1
18,1,0,0,0,1,0,0,776,740,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,761,762,34,3.94,4,0,0,0,0
18,1,0,0,0,0,0,1,788,746,35,3.94,3,0,0,1,1
18,0,0,1,0,0,0,0,761,753,34,3.68,2,0,0,0,0
18,1,1,0,1,0,0,0,765,744,35,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,768,762,35,4.0,5,0,0,0,0
18,1,1,0,0,0,1,0,771,762,34,4.0,1,0,0,0,0
18,1,0,0,0,0,0,1,787,753,34,4.0,5,1,0,0,1
18,1,0,1,0,0,0,0,776,747,35,3.92,5,0,0,0,0
18,1,0,0,0,0,0,1,783,751,34,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,741,759,33,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,770,745,34,3.85,4,0,0,0,1
18,1,1,0,0,0,0,1,783,766,34,4.0,5,0,0,0,0
19,1,0,0,0,0,0,1,744,766,34,3.74,4,0,0,0,0
18,0,0,1,0,0,0,0,761,762,34,4.0,3,0,0,0,1
17,0,0,1,0,0,0,0,742,742,33,3.72,2,0,0,0,0
19,0,0,0,0,1,0,0,745,741,33,4.0,3,0,0,0,0
18,0,0,0,0,0,0,1,747,760,34,3.88,3,0,1,0,0
18,0,0,0,0,1,0,0,781,758,33,3.98,5,0,0,0,0
18,0,0,0,1,0,0,0,753,749,33,3.84,5,0,0,0,1
18,0,0,0,1,0,0,0,776,764,33,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,764,767,35,4.0,5,0,0,0,1
18,0,0,1,0,0,0,0,798,745,33,4.0,2,0,0,0,1
18,1,0,0,0,0,0,1,754,756,34,3.93,3,0,0,0,1
18,1,1,0,1,0,0,0,754,755,35,3.84,5,0,0,0,0
18,1,0,0,1,0,0,0,773,761,35,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,795,766,33,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,766,769,34,3.93,0,0,0,0,0
18,1,0,1,0,0,0,0,798,742,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,793,752,34,4.0,4,0,0,0,1
18,0,0,1,0,0,0,0,771,763,34,3.84,5,0,0,0,0
18,1,0,0,1,0,0,0,741,745,33,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,764,765,35,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,767,766,33,3.89,3,0,0,0,0
18,0,0,1,0,0,0,0,746,743,35,3.97,1,0,0,0,0
18,0,0,0,0,1,0,0,787,740,35,4.0,5,1,1,0,0
18,0,0,0,1,0,0,0,763,767,35,3.88,5,0,1,0,0
18,1,0,0,1,0,0,0,792,749,35,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,762,741,35,3.75,2,0,0,0,0
18,0,0,1,0,0,0,0,770,758,33,4.0,2,0,0,0,1
18,0,0,1,0,0,0,0,755,752,33,4.0,5,0,0,0,1
18,0,0,1,0,0,0,0,748,758,34,4.0,5,0,0,0,0
18,0,1,0,1,0,0,0,747,764,35,4.0,1,0,0,0,1
18,0,0,0,1,0,0,0,754,764,34,3.82,3,0,1,0,0
18,1,1,0,1,0,0,0,798,764,34,3.88,4,0,0,0,1
